product_name,category,energy_kcal_100g,fat_100g,sugars_100g,carbohydrates_100g,serving_size_g,packaging_quantity,source_url
Full Fat Greek Style Yogurt,"Dairies, Fermented foods, Desserts, Fermented milk products, Dairy desserts, Fermented dairy desserts, Yogurts",107.0,8.3,4.2,4.2,100.0,,https://world.openfoodfacts.org/product/5050854476051
Real Mayonnaise,"Condiments, Sauces, Mayonnaises, Groceries",686.0,74.0,0.2,3.9,15.0,,https://world.openfoodfacts.org/product/4056489519706
Espinacas zanahoria,"en:Meat alternatives,Carnes vegetales",233.0,14.7,1.7,16.5,50.0,,https://world.openfoodfacts.org/product/8480000865113
Le Jambon Supérieur sans couenne sans nitrite,"Viandes et dérivés, Charcuteries, Jambons, Jambons blancs",106.0,2.7,0.8,0.8,100.0,,https://world.openfoodfacts.org/product/4056489613350
La vache qui rit,"Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, en:Cheeses (perishable)",232.0,18.0,6.5,6.5,16.0,,https://world.openfoodfacts.org/product/3073781192216
Wholegrain Wheat Bisks,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals",359.0,2.3,3.0,67.8,40.0,,https://world.openfoodfacts.org/product/29310609
Riz aromatisé au citron et romarin,"Plats préparés,Céréales préparées,Riz préparés",160.0,2.2,0.5,31.0,110.0,,https://world.openfoodfacts.org/product/3487400007001
Jus de pomme pur jus,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Boissons sans alcool, Boissons sans sucre ajouté, Jus de pomme, Jus de fruits pur jus, Jus de pommes pur jus",47.0,0.1,10.5,11.0,100.0,,https://world.openfoodfacts.org/product/20376451
haricots verts extra fins,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Aliments à base de fruits et de légumes,Légumineuses et dérivés,Conserves,Légumineuses,Légumes et dérivés,Haricots verts en conserve",20.0,0.1,1.3,2.3,110.0,,https://world.openfoodfacts.org/product/3083681057843
Miel,"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels, Miels d'acacia, Miels liquides",320.0,0.0,80.0,80.0,100.0,,https://world.openfoodfacts.org/product/3088545004018
Grana Padano AOP râpé,"Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages de vache, Frais, en:cooked-pressed-cheeses, Fromages italiens, Grana Padano, Fromages râpés, Fromages-aoc, Fromages-labellises, Produits-aoc, Produits-labellises































",398.0,29.0,0.5,0.5,100.0,,https://world.openfoodfacts.org/product/3250390244950
Sardines à l’huile d’olive,"Produits de la mer, Poissons et dérivés, Conserves, Poissons, Poissons gras, Poissons en conserve, Sardines, Sardines en conserve, Sardines à l'huile, Sardines à l'huile d'olive",223.0,15.0,0.0,0.0,102.0,,https://world.openfoodfacts.org/product/3263670115819
Douceur de brebis nature,"Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Spécialités laitières",132.0,10.0,3.3,5.4,100.0,,https://world.openfoodfacts.org/product/3280241101002
Le Filet de Poulet et ses Pommes de Terre à la Sarladaise,"Viandes et dérivés, Plats préparés, Plats préparés à la viande, Plats à la volaille, Plats au poulet, Plats préparés à réchauffer au micro-ondes",157.0,6.5,0.9,14.0,300.0,,https://world.openfoodfacts.org/product/3302748427024
le Breizh Surimi,"Produits de la mer,Poissons et dérivés,Poissons,Frais,Préparations de poisson,Réfrigérés,Surimi,Bâtonnets de surimi",121.0,4.8,4.0,12.0,50.0,,https://world.openfoodfacts.org/product/3521042004322
Fromage de Chèvre fouetté nature,"Produits laitiers,Produits fermentés,Produits laitiers fermentés,Fromages,Produits à tartiner,Produits à tartiner salés,Fromages de chèvre,Fromages à tartiner,Fromage de chèvre à tartiner",248.0,24.0,1.3,1.3,30.0,,https://world.openfoodfacts.org/product/3523230038287
Riz Complet,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Céréales et pommes de terre,Graines,Céréales et dérivés,Céréales en grains,Riz,Riz long grain,Riz complet,Riz long grain complet",351.0,2.8,0.5,72.0,100.0,,https://world.openfoodfacts.org/product/3560070510771
POULAIN NOIR EXTRA 200G,"Snacks,Snacks sucrés,Cacao et dérivés,Chocolats,Chocolats noirs,en:Snacks  Snacks sucrés  Cacao et dérivés  Chocolats  Chocolats noirs",508.0,28.0,52.0,55.0,33.3,,https://world.openfoodfacts.org/product/3664346306591
Vegan,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Matières grasses,Produits à tartiner,Pâtes à tartiner végétales,Produits à tartiner salés,Matières grasses à tartiner,Matières grasses végétales,Margarines,Margarines riche en oméga 3",635.0,70.0,0.5,0.5,10.0,,https://world.openfoodfacts.org/product/42023623
Jacobs Savours Salt And Black Pepper Bakes,"snacks, salty-snacks, appetizers, da:crackers",470.0,17.6,0.6,66.7,100.0,,https://world.openfoodfacts.org/product/5000168137605
Dark Extreme,"Snacks, Sweet snacks, Cocoa and its products, Chocolates, Dark chocolates",603.0,52.0,12.0,16.0,80.0,,https://world.openfoodfacts.org/product/5941021001674
Original Pack Familiar,"Laticínios,Alimentos Fermentados,Produtos lácteos fermentados,Queijos,Produtos para barrar,Produtos salgados para barrar,Queijos para barrar,Queijos frescos",280.0,27.5,2.7,2.7,30.0,,https://world.openfoodfacts.org/product/7622210103963
Galbani mozzarella - maxi 250g,"dairies, fermented-foods, fermented-milk-products, cheeses, italian-cheeses, stretched-curd-cheeses, mozzarella, fr:frais, fr:fromages, fr:fromages-de-vache, fr:fromages-industriels, fr:fromages-italiens, fromages-pasteurisés, fromages-à-pâte-filée, fr:mozzarella-de-vache, produits-fermentés, fr:produits-laitiers, produits-laitiers-fermentés, en:pasteurized-cheeses",238.0,18.0,1.0,2.0,30.0,,https://world.openfoodfacts.org/product/8000430135268
Gnocchis,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Ñoquis, Gnocchi de patata",174.0,0.4,0.2,37.6,100.0,,https://world.openfoodfacts.org/product/8015057003760
Pâtes spaghettoni n°7 500g,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Céréales et dérivés, Pâtes alimentaires, Pâtes alimentaires de céréales, Pâtes sèches, Pâtes de blé dur, Spaghetti, Pâtes de blé dur sèches",359.0,2.0,3.5,71.0,80.0,,https://world.openfoodfacts.org/product/8076808150072
Chocolate 85% Cacao 0% Azúcares Añadidos,"Botanas,Snacks dulces,Cacao y sus productos,en:Specific products,en:Products for specific diets,Chocolates,Productos sin gluten,Chocolates con edulcorantes,Chocolates negros,Chocolates negros con edulcorantes,en:Dark chocolate bar with more than 70% cocoa,en:Dark chocolate bar without sugar and with artificial sweeteners",568.0,49.0,0.5,19.0,100.0,,https://world.openfoodfacts.org/product/8410109109832
Muesli Crunchy 4 noix,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Petit-déjeuners,Céréales et pommes de terre,Céréales et dérivés,Céréales pour petit-déjeuner,Mueslis,Céréales aux fruits à coques,Mueslis aux fruits à coque",458.0,18.0,18.0,61.0,45.0,,https://world.openfoodfacts.org/product/3580281080115
Leche desnatada +Proteinas Sin lactosa,"Lácteos,Leches,Leche sin lactosa",44.0,0.2,4.6,4.6,100.0,,https://world.openfoodfacts.org/product/8480000106780
Biscuits à l'orange Orange et au graines de Chia,"Snacks,Snacks sucrés,Biscuits et gâteaux,Biscuits",452.0,16.0,18.0,65.0,11.0,,https://world.openfoodfacts.org/product/3175681257511
Le Petit Pot de Crème au Chocolat,"Dairies,Desserts,Dairy desserts,Entremets - mousses and creamy puddings,Chocolate desserts,Creamy puddings,Chocolate creamy puddings,Custard puddings,Chocolate custard puddings,Refrigerated chocolate creamy puddings,fr:Crèmes dessert chocolat noir",179.0,9.9,17.0,17.6,100.0,,https://world.openfoodfacts.org/product/3023290035801
Cashews roasted & salted,"Растителни храни и напитки, Растителни храни, Закуски, Солени закуски, Ядкови продукти, Ядки, en:Shelled nuts, en:Roasted nuts, en:Salted nuts, Кашу, en:Roasted Cashew Nuts, en:Salted cashews",621.0,48.8,5.7,22.0,30.0,,https://world.openfoodfacts.org/product/4056489104230
Crème dessert chocolat,"Produits laitiers, Desserts, Desserts lactés, Desserts au chocolat, Crèmes dessert, Crèmes dessert chocolat, Crèmes dessert rayon frais, Crèmes dessert chocolat réfrigérées",117.0,3.4,15.8,18.0,125.0,,https://world.openfoodfacts.org/product/4056489109754
Boulettes de pois chiches Patate douce Curcuma,"Plant-based foods and beverages,Plant-based foods,Meat alternatives,Vegetarian balls",312.0,19.0,3.3,26.0,15.0,,https://world.openfoodfacts.org/product/3760257090717
Malted Wheaties,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Breakfast cereals fortified with vitamins and chemical elements, Breakfast cereals rich in fibre, Breakfast cereals rich in fibre fortified with vitamins and chemical elements, Breakfast cereals rich in fibre without fruits fortified with vitamins and chemical elements, Extruded cereals",368.0,1.8,10.0,73.0,100.0,,https://world.openfoodfacts.org/product/21114731
Guacamole,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Condimentos, Untables, Untables vegetales, Salsas, Salsas para mojar, Guacamoles, en:groceries",149.0,13.7,1.4,2.0,100.0,,https://world.openfoodfacts.org/product/8480000038401
High Fibre Bran,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Extruded cereals, Wheat bran sticks, en:cereal-brans",350.0,4.0,13.5,54.0,40.0,,https://world.openfoodfacts.org/product/01834901
"Gerblé - Organic Muesli Fig Apricot Spelt Cookie, 132g (4.7oz)","Snacks,Snacks sucrés,Biscuits et gâteaux,Biscuits sucrés & biscuits apéritifs,Biscuits,Biscuits à l'avoine",452.0,17.0,16.0,63.0,14.7,,https://world.openfoodfacts.org/product/3175681272927
Cocoa Powder,"Cocoa and its products, Cocoa and chocolate powders, Cocoa powders",340.0,21.7,0.5,11.5,5.0,,https://world.openfoodfacts.org/product/4088600294063
Le moelleux,"Produits de la mer,Poissons et dérivés,Poissons,Plats préparés,Préparations de poisson,Plats préparés au poisson,Surimi,Bâtonnets de surimi",113.0,4.6,2.6,11.0,190.0,,https://world.openfoodfacts.org/product/3302740057052
Noir,"Breakfasts,Spreads,Sweet spreads,fr:Pâtes à tartiner,Hazelnut spreads,Chocolate spreads,Cocoa and hazelnuts spreads",533.0,32.0,51.0,54.0,15.0,,https://world.openfoodfacts.org/product/8410014486097
"Becel Classic, reich an Omega 3","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Fette, Brotaufstriche, Pflanzliche Brotaufstriche, Gesalzene Aufstriche, Streichfette (Milch- und Nichtmilcherzeugnisse), Pflanzenfette, Margarinen, Halbfettmargarinen",350.0,39.0,0.5,0.5,10.0,,https://world.openfoodfacts.org/product/8719200235878
Green Lentils in Water,"Plant-based foods and beverages, Plant-based foods, Legumes and their products, Legumes, Seeds, Legume seeds, Pulses, Lentils, Green lentils",102.0,0.5,0.3,15.1,100.0,,https://world.openfoodfacts.org/product/4056489594291
Petits chocos 🍫,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits fourrés",250.0,12.0,16.0,31.5,20.0,,https://world.openfoodfacts.org/product/3178530423136
Barre granola goût chocolat et enrobage crème de cacao,"Snacks, Snacks sucrés, Barres, Barres de céréales, Barres de céréales au chocolat, Surgelés",478.0,24.0,0.9,60.0,23.0,,https://world.openfoodfacts.org/product/8719979202521
raib salim vani,"Dairies, Desserts, Dairy desserts, Milks, en:yogurt-drinks",74.0,3.0,8.8,8.8,440.0,,https://world.openfoodfacts.org/product/6111032009931
Céréales complètes au chocolat noir intense,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Chocolate cereals, Breakfast cereals fortified with vitamins and chemical elements, Unfilled breakfast chocolate cereals fortified with vitamins and chemical elements, fr:céréales choco, en:mueslis-with-chocolate",463.0,20.0,17.0,56.0,100.0,,https://world.openfoodfacts.org/product/3229820804224
Gnocchi a poeler extra fromage 285g,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Céréales et pommes de terre,Pâtes alimentaires,Gnocchi,Gnocchi de pommes de terre, Gnocchis fourrés",230.0,8.1,2.1,30.0,142.0,,https://world.openfoodfacts.org/product/3240931547138
Sardines à la tomate,"Produits de la mer, Poissons et dérivés, Conserves, Poissons, Poissons gras, Poissons en conserve, Sardines, Sardines en conserve, Sardines à la tomate",159.0,9.2,1.3,1.9,125.0,,https://world.openfoodfacts.org/product/20046248
Chocolat au lait du Pays Alpin,"Snacks, Sweet snacks, Cocoa and its products, Chocolates, Milk chocolates",539.0,31.0,55.0,57.0,25.0,,https://world.openfoodfacts.org/product/3045140105106
Matière grasse laitière à tartiner,"Produits laitiers, Matières grasses, Produits à tartiner, Produits à tartiner salés, Matières grasses à tartiner, Matières grasses animales, Matière grasse laitière, en:dairy-spread",157.0,15.0,1.9,5.6,10.0,,https://world.openfoodfacts.org/product/3155250006238
Camembert lepetit 250g 21%,"Dairies,Fermented foods,Fermented milk products,Cheeses,Soft cheeses,Cow cheeses,Fresh foods,Soft cheeses with bloomy rind,Camemberts,Cow camemberts,French cheeses,Pasteurized cheeses,Camemberts from pasteurized cow milk,Industrial cheese",265.0,21.0,0.5,0.5,30.0,,https://world.openfoodfacts.org/product/3228020190427
Tablette de chocolat noir 100g,"Snacks,Snacks sucrés,Cacao et dérivés,Chocolats,Chocolats noirs,Chocolat noir en tablette extra dégustation à 70% de cacao minimum",572.0,41.0,26.0,35.0,20.0,,https://world.openfoodfacts.org/product/3256220512985
Brioche tranchée,"Snacks, Snacks sucrés, Viennoiseries, Brioches, Brioches tranchées",362.0,13.0,11.0,52.0,32.0,,https://world.openfoodfacts.org/product/3256540001756
Pâte à tartiner bio - 40% noisettes - Chocolat Noir,"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Pâtes à tartiner, Pâtes à tartiner aux noisettes, Pâtes à tartiner au chocolat, Pâtes à tartiner aux noisettes et au cacao",616.0,49.0,30.0,32.0,100.0,,https://world.openfoodfacts.org/product/3501940369006
Biscottes sans sel x 34,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Céréales et pommes de terre,Pains,Biscottes,Biscottes sans sel",405.0,5.1,7.3,74.8,33.0,,https://world.openfoodfacts.org/product/3564700009666
Pains grillés  Blé complet,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Pains, Pains grillés, Petits pains grillés",388.0,4.3,4.4,73.0,41.0,,https://world.openfoodfacts.org/product/3564700582596
Feine Butter,"Milchprodukte, Fette, Brotaufstriche, Streichfette (Milch- und Nichtmilcherzeugnisse), Tierische Fette, Milchstreichfett, Milchfette, Butter, Süßrahmbutter",730.0,82.0,0.6,0.6,50.0,,https://world.openfoodfacts.org/product/40349558
Chilli Heatwave Tortilla Chips,"Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips",497.0,24.9,6.1,59.3,30.0,,https://world.openfoodfacts.org/product/5000328741901
Tesco Three Bean Chilli Soup,"Meals,Soups,soups",43.0,0.1,2.6,6.0,300.0,,https://world.openfoodfacts.org/product/5052003557963
Italian Organic Tomato Ketchup,"Condiments, Sauces, Tomato sauces, Ketchup, Groceries",92.0,0.3,16.0,20.0,15.0,,https://world.openfoodfacts.org/product/5060178070149
Granola Crunchy Honing - Miel,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Mueslis, EPICERIE",436.0,14.0,18.0,65.0,30.0,,https://world.openfoodfacts.org/product/5400101041424
Soba classic,"pflanzliche-lebensmittel-und-getränke, pflanzliche-lebensmittel, getrocknete-produkte, fertiggerichte, nudelgerichte, teigwaren, getrocknete-produkte-zur-rehydrierung, nudeln, instant-nudeln, fertignudeln, en:instant-soba, soba, de:chinesische-nudeln, de:fertiggerichte, de:fertignudeln, de:getreide-und-kartoffeln, de:getreideprodukte, de:getrocknete-produkte, de:getrocknete-produkte-zur-rehydrierung, de:instant-nudeln, de:nudelgerichte, de:nudeln, de:pflanzliche-lebensmittel, en:pflanzliche-lebensmittel-und-getränke, de:teigwaren",206.0,8.3,4.4,25.8,180.0,,https://world.openfoodfacts.org/product/5997523313111
Tomate frito,"Condiments,Sauces,Meal sauces,Tomato sauces,Fried tomato sauces",72.0,3.1,6.2,9.1,50.0,,https://world.openfoodfacts.org/product/7613032921767
Fette biscottate,"Cibi e bevande a base vegetale, Cibi a base vegetale, Cereali e patate, Pani, Fette biscottate, Fette biscottate integrali",387.0,5.9,5.6,62.0,8.9,,https://world.openfoodfacts.org/product/8002590043148
